0-300k,True,2.39089092805504e-05,149,1846,40,0.0216684723726977,0.268456375838926,GO:0060078,regulation of postsynaptic membrane potential,17916,17150,GO:0042391,"ISS IEA,IEA,ISS IEA,IEA,ISS IEA,IDA IEA,IGI ISS IEA,IEA,IEA,IEA,IBA,IEA,ISS IEA,IEA,ISS IEA,IBA IEA,IBA,IEA,ISS,IEA,ISS IEA,IEA,ISS,IEA,IEA,ISS IEA,IEA,IEA,IEA,ISS IEA,IBA,IBA,ISS IEA,ISS,IBA IEA,IEA,IEA,IEA,IEA,IGI","PRKCZ,GRIK3,NRXN1,IGSF11,TMEM108,WNT7A,NLGN1,PPP3CA,GRIA2,GLRA3,GABRA2,GABRB1,GRID2,ADRB2,GLRA1,GABRA1,GABRG2,GRIK2,RIMS1,GABRR1,RELN,KCND2,RIMS2,CHRNA6,GRID1,PTEN,GRIK4,IGSF9B,GRM5,MTMR2,GRIN2B,GABRG3,CHRNA7,CHRNA3,GRIN2A,ABAT,CELF4,GRIK5,SH3GL1,APP"
0-300k,True,0.000270813045875944,415,1846,78,0.0422535211267606,0.187951807228916,GO:0060537,muscle tissue development,17916,17564,GO:0009888,"IEA,IEA,IEA,ISS IEA,ISS,IEA,ISS IEA,IBA,IEA,IEA,IEA,IMP,ISS IEA,IMP IBA,IEA,ISS IEA,IEA,IEA,ISS,ISS IEA,IMP,IEA,ISS IEA,IEA,IEA,ISS IEA,ISS IEA,IEA,ISS,IEP,ISS IEA,IBA IEA,IEA,IEA,IEA,IEP ISS IEA,IEA,ISS,IMP ISS IEA,IBA IEA,IBA,IBA IEA,IEA,IDA ISS IEA,IEA,IEA,IEA,IEA,IMP,ISS,IEA,IMP IBA,IMP,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IGI,IEA,IEA,ISS IEA,ISS,IEA,ISS IEA,ISS IEA,IEA,IEA,IEA,IEA,ISS IEA,IEA,IMP,IEA,IEA,ISS","COL11A1,BCL9,PAX7,PROX1,SKI,ACTN2,RYR2,MYOM3,SLC9A1,HIVEP3,DMRTA2,ACVR1,LRP2,TTN,CREB1,ERBB4,DNER,HDAC4,SLC8A1,VGLL4,MYLK,HEG1,EPHB1,KCNAB1,RARB,USP19,ADAMTS9,PPP3CA,SORBS2,PKD2,PDLIM5,SGCD,HOMER1,JARID2,PI16,SHH,MEOX2,HDAC9,ZFPM2,GATA4,SGCZ,MYOM2,ADRA1A,NRG1,FGFR1,EYA1,RXRA,PAX5,FGF8,FGFR2,ITGA8,NEBL,SVIL,PTEN,TLL2,ARNTL,TENM4,NOX4,YBX3,ARID2,FRS2,DCN,METTL21C,EFNB2,AKAP6,ASB2,MEF2A,DLL4,NPRL3,RBFOX1,RARA,HLF,NOG,FHOD3,ALPK2,BCL2,NPHS1,FKBP1A"
0-300k,True,0.00034546555755663,396,1846,75,0.0406283856988082,0.189393939393939,GO:0014706,striated muscle tissue development,17916,5236,GO:0060537,"IEA,IEA,IEA,ISS IEA,ISS,IEA,ISS IEA,IBA,IEA,IEA,IEA,IMP,ISS IEA,IMP IBA,IEA,ISS IEA,IEA,IEA,ISS,ISS IEA,IEA,ISS IEA,IEA,IEA,ISS IEA,ISS IEA,IEA,ISS,ISS IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,ISS,IMP ISS IEA,IBA IEA,IBA,IBA IEA,IEA,IDA ISS IEA,IEA,IEA,IEA,IEA,IMP,ISS,IMP IBA,IMP,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IGI,IEA,IEA,ISS IEA,ISS,IEA,ISS IEA,ISS IEA,IEA,IEA,IEA,IEA,ISS IEA,IEA,IMP,IEA,IEA,ISS","COL11A1,BCL9,PAX7,PROX1,SKI,ACTN2,RYR2,MYOM3,SLC9A1,HIVEP3,DMRTA2,ACVR1,LRP2,TTN,CREB1,ERBB4,DNER,HDAC4,SLC8A1,VGLL4,HEG1,EPHB1,KCNAB1,RARB,USP19,ADAMTS9,PPP3CA,SORBS2,PDLIM5,SGCD,HOMER1,JARID2,PI16,SHH,MEOX2,HDAC9,ZFPM2,GATA4,SGCZ,MYOM2,ADRA1A,NRG1,FGFR1,EYA1,RXRA,PAX5,FGF8,FGFR2,NEBL,SVIL,PTEN,TLL2,ARNTL,TENM4,NOX4,YBX3,ARID2,FRS2,DCN,METTL21C,EFNB2,AKAP6,ASB2,MEF2A,DLL4,NPRL3,RBFOX1,RARA,HLF,NOG,FHOD3,ALPK2,BCL2,NPHS1,FKBP1A"
0-300k,True,0.000302889236526857,59,1919,20,0.0104220948410631,0.338983050847458,GO:0045178,basal part of cell,18856,2465,GO:0110165,"IEA,IDA,IEA,IDA,IBA,IDA IBA,IDA,IDA,IDA IEA,IEA,IEA,NAS,IDA,IEA,IDA,IDA,IDA,ISS IEA,IDA,ISS","ADCY10,CHRM3,KCNQ4,CLASP1,ERBB4,PHLDB2,TF,CLASP2,PKD2,ITGA1,ITGA2,DST,AQP1,CLDN4,TEK,ANK3,ABCC1,SLC7A5,MYO1C,SLC1A5"
0-300k,True,0.0012847712309362199,426,1919,74,0.0385617509119333,0.173708920187793,GO:0005874,microtubule,18856,522,"c(""GO:0015630"", ""GO:0099513"")","IEA,IDA,IEA,IDA IBA IEA,IEA,IBA IEA,NAS,ISS,IEA,IDA ISS TAS IEA,IBA,IBA,IDA,IEA,IBA,IEA,IEA,IDA,IEA,IEA,IDA TAS IEA,IBA IEA,IEA,IEA,IEA,IDA IBA IEA,IEA,IEA,IEA,IEA,IDA IEA,IEA,IDA,ISS IEA,IEA,IDA IEA,IDA IEA,IEA,IDA,IEA,IEA,IDA IEA,IEA,IEA,ISS,IDA IEA,IDA IEA,IEA,IEA,IMP,IDA IEA,IEA,IDA IEA,IEA,IDA IBA IEA,IBA IEA,IDA,IEA,IDA IEA,IEA,IEA,IEA,IEA,IMP,IDA,IBA IEA,ISS IEA,IDA,IEA,IDA IEA,IEA,IEA,ISS IEA,IMP","SPAG17,KIFAP3,DNM3,KIF14,DISC1,KIF26B,TRIM63,KCNAB2,TTLL7,CLASP1,NCKAP5,TTC30B,ZNF804A,MAP2,DCDC2C,RMDN2,SLC8A1,LRPPRC,EML6,DYSF,CLASP2,KIF15,DNAH1,JAKMIP1,SHROOM3,APC,DNAH5,CEP57L1,MAP7,DNAH8,DST,DNAH11,RADIL,CLIP2,DYNC1I1,SYBU,NDRG1,MTUS1,DPYSL2,RP1,STAU2,CDK5RAP2,NEK6,ODF2,SVIL,DYNC2H1,CLMP,DCDC1,STIM1,NAV3,TUBGCP3,CENPJ,MTUS2,EML1,DYNC1H1,KIF26A,MTA1,TTLL5,KNSTRN,INO80,HAUS2,DNAH3,DNAH9,GAS2L2,CDC27,KIF1C,BCAS3,SEPT9,TPGS2,KATNAL2,MAP1LC3A,TIAM1,SYNJ1,GAS2L1"
0-300k,True,0.00219649619184501,1248,1919,175,0.0911933298593017,0.140224358974359,GO:0015630,microtubule cytoskeleton,18856,856,GO:0005856,"IEA,IDA,IDA ISS IBA IEA,IBA IEA,IEA,IDA IBA IEA,IDA,IDA IEA,IEA,IDA IBA IEA,IBA IEA,NAS,IDA,IDA IEA,ISS,IDA,IEA,IDA,IEA,IDA,IEA,IEA,IDA ISS TAS IEA,IBA,IDA IEA,IBA,IEA,IDA,IDA IEA,TAS IEA,IDA,IDA IEA,IBA,IDA IEA,IEA,IDA,IEA,IBA,IDA,IDA IEA,IDA IBA IEA,ISS IBA IEA,IDA,IEA,IDA,IDA,IDA IMP TAS IEA,IBA TAS IEA,IDA,IDA IEA,IDA IBA NAS IEA,IDA,ISS IEA,IDA,IDA IBA IEA,IDA,ISS IEA,IDA IEA,IEA,IEA,IDA IEA,IDA,IDA IBA IEA,IDA IMP IBA IEA,IEA,IDA IBA TAS IEA,IBA IEA,IBA IEA,IDA IBA TAS IEA,IBA NAS IEA,IDA IEA,IDA IEA,IEA,IEA,IDA,IBA,IDA IBA NAS IEA,IBA IEA,IDA IEA,IEA,IDA,ISS TAS IEA,IDA IEA,IDA ISS IBA TAS IEA,IDA IEA,IDA IEA,IEA,IDA IEA,IDA IBA IEA,IDA,ISS IEA,IEA,IEA,IEA,IDA IEA,IEA,IDA IEA,IDA IEA,IDA,IDA,IDA,IDA IEA,IEA,IDA IBA IEA,IDA,ISS,IDA,IDA IBA IEA,IDA IEA,IEA,IDA IBA IEA,IDA,IDA IEA,IDA IEA,IEA,IDA,IDA IEA,IDA,IBA,IDA,IDA,ISS IEA,IDA IEA,IEA,IDA IBA,IMP,IDA IEA,IDA IBA NAS IEA,IDA IBA NAS IEA,IDA IEA,IDA ISS IBA TAS IEA,IDA IBA NAS IEA,IBA IEA,IDA,IDA IBA IEA,IDA,IDA IEA,IDA,IDA IEA,IBA,IDA IEA,IEA,IDA IEA,IDA IBA IEA,IBA NAS IEA,IDA,IDA,IBA IEA,IDA,IMP IEA,IDA,IBA,IDA,IBA IEA,ISS IEA,IDA IBA,IDA,IEA,IDA,IEA,IDA IEA,IDA IEA,IDA IBA IEA,IEA,IDA,IDA IEA,IDA,IEA,IEA,ISS IEA,IBA,IBA,IEA,IMP,IBA","SPAG17,ADCY10,KIFAP3,DNM3,PRKCZ,KIF14,SKI,DISC1,FMN2,SDCCAG8,KIF26B,TRIM63,EPB41,AGBL4,KCNAB2,KANK4,PDE4B,LRRC7,TTLL7,PRKACB,EVI5,TMEM201,CLASP1,NCKAP5,RIF1,TTC30B,CCDC141,ZNF804A,HECW2,MAP2,ITSN2,BIRC6,DCDC2C,RMDN2,SLC8A1,LRPPRC,EML6,EHBP1,SLC1A4,DYSF,ALMS1,IFT57,PIK3R4,TOPBP1,STAG1,TBL1XR1,CLASP2,KIF15,PRKAR2A,POC1A,DNAH1,ATXN7,RAB28,FNIP2,CEP44,HTT,EVC,CRMP1,JAKMIP1,SHROOM3,PKD2,FER,APC,DNAH5,NR3C1,DCTN4,PDE4D,CEP57L1,MAP7,DNAH8,PKHD1,DST,EYS,KMT2E,PODXL,MICALL2,MAD1L1,DNAH11,BBS9,VPS41,RADIL,CLIP2,CCDC146,DYNC1I1,SYBU,NDRG1,PTK2,MTUS1,ARHGEF10,DPYSL2,RP1,FAM110B,MCPH1,STAU2,CDK5RAP2,STRBP,NEK6,ODF2,SPTAN1,DBH,TEK,DCAF12,TACC2,C10orf90,ANKRD26,SVIL,SORBS1,DYNC2H1,CLMP,PKNOX2,BRSK2,PSMA1,PLEKHA7,DCDC1,STIM1,RAPSN,AGBL2,DPF2,TSGA10IP,CTSC,NUAK1,RILPL1,ERC1,LRMP,ESPL1,NAV3,CEP290,TUBGCP3,CENPJ,MTUS2,EML1,DYNC1H1,KIF26A,MTA1,KIAA0586,DAAM1,TTLL5,IFT43,CEP128,CCDC88C,KNSTRN,INO80,HAUS2,IFT140,DNAH3,ATP6V0D1,CHMP1A,DNAH9,RAP1GAP2,GAS2L2,CDC6,SMTNL2,CDC27,KIF1C,BCAS3,SEPT9,PIK3R5,ROCK1,KCTD1,TPGS2,KATNAL2,CCDC68,RTTN,MAP1LC3A,CTNNBL1,CDC25B,CDH26,APP,TIAM1,SYNJ1,MX2,MX1,TTC28,GAS2L1,SMTN"
0-300k,True,8.76584279525106e-05,345,1889,68,0.0359978824775013,0.197101449275362,GO:0015631,tubulin binding,18134,3384,GO:0008092,"TAS IEA,IBA,ISS IBA IEA,IDA,IEA,IBA IEA,ISS IEA,IEA,IDA,IDA IMP IEA,IBA TAS IEA,IEA,IDA TAS,IBA,IEA,IBA,IDA,IDA IEA,IBA IEA,IDA,IEA,IPI IEA,IDA IEA,IEA,IBA IEA,ISS IEA,IPI,IDA,IBA,IDA IBA IEA,IEA,ISS IEA,IDA,ISS,IDA IEA,IEA,IDA,IBA,IEA,ISS IEA,IEA,IDA IPI,IEA,IBA,IEA,IDA,IDA,IDA,IDA IBA IEA,IDA IEA,IDA IBA,IDA IMP ISS IBA IEA,ISS IBA IEA,IBA,IMP,ISS,IEA,IEA,IBA IEA,IDA,IEA,IPI,IBA,IBA IEA,IEA,IBA,IBA,IEA","S100A9,DNM3,KIF14,VASH2,FMN2,KIF26B,AGBL4,PDE4B,TTLL7,CLASP1,MAP2,DPYSL5,LRPPRC,EML6,DYSF,ALMS1,REEP1,CLASP2,KIF15,HTT,JAKMIP1,UNC5C,APC,JAKMIP2,CEP57L1,FYN,PARK2,PACRG,STMND1,DST,VPS41,CLIP2,KRIT1,DYNC1I1,NCALD,SYBU,NDRG1,MTUS1,DPYSL2,RP1,LYN,CDK5RAP2,STRBP,C10orf90,GAS2,DCDC1,STIM1,NAV3,TUBGCP3,CENPJ,MTUS2,EML1,KIF26A,CCDC88C,INO80,AGBL1,SLC6A2,GAS2L2,KIF1C,BCAS3,KATNAL2,PDCD5,MAP1LC3A,STMN3,TIAM1,MX2,MX1,GAS2L1"
0-300k,True,0.00019583320915304896,131,1889,34,0.0179989412387507,0.259541984732824,GO:0044325,ion channel binding,18134,7126,GO:0005515,"IPI,IPI IEA,ISS,ISS IBA,IPI,ISS,IEA,ISS IEA,IBA IEA,IPI,IPI ISS IBA,IPI ISS,IDA,IPI,IPI ISS IBA IEA,IPI,IEA,ISS IBA,IBA,ISS IBA,IPI,ISS IBA,IEA,IPI,IEA,ISS TAS,IBA,IPI IBA,IDA,IBA IEA,IPI,IEA,ISS TAS,IPI","KCND3,ACTN2,RYR2,PDE4B,DPP10,SLC8A1,KCNAB1,FGF12,STAC,SCN5A,ANK2,CAMK2D,HTT,PKD2,PDE4D,HOMER1,FYN,TRDN,RIMS1,RIMS2,LYN,ANK3,KCNC1,KCNQ1,PANX1,NOS1,PACS2,AKAP6,USP10,PIRT,ATP2A3,SH3GL1,FKBP1A,KCNB1"
0-300k,True,0.00022750424251803705,61,1889,21,0.0111169931180519,0.344262295081967,GO:0022835,transmitter-gated channel activity,18134,4708,"c(""GO:0022834"", ""GO:0030594"")","IDA ISS IBA IEA,IDA ISS IBA TAS NAS IEA,IDA IEA,IDA IBA IEA,IDA IMP IEA,IBA IEA,IEA,IDA IBA IEA,IDA IBA IEA,IDA IBA TAS IEA,IEA,TAS IEA,IBA IEA,IGI IEA,IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IBA IEA,IDA ISS IEA,IDA ISS TAS IEA,IDA IMP ISS IBA TAS IEA,IDA IBA IEA","GRIK3,GRIA2,GLRA3,GABRA2,GABRB1,GRID2,GLRA1,GABRA1,GABRG2,GRIK2,GABRR1,CHRNA6,GRID1,HTR3B,GRIK4,GRIN2B,GABRG3,CHRNA7,CHRNA3,GRIN2A,GRIK5"
300k-500k,True,4.3135807226364704e-05,297,949,41,0.0432033719704953,0.138047138047138,GO:0003015,heart process,17916,1619,GO:0003013,"IMP ISS,IEA,IEA,IDA TAS,IMP ISS TAS IC IEA,ISS,IC IEA,IEA,TAS,IEA,NAS,IEA,TAS,IMP TAS IEA,TAS,IMP IGI ISS TAS,ISS TAS IC,IEA,ISS IBA IC IEA,IEA,IEA,ISS IEA,IMP TAS,TAS,IMP TAS,IMP,IMP IEA,IMP TAS IC,IGI IEA,IMP ISS TAS,TAS,TAS,TAS,IMP,TAS,IEA,ISS IEA,IMP ISS IEA,ISS IEA,IDA,IMP IBA TAS","NOS1AP,RGS4,ADORA1,ATP2B4,RYR2,PDE4B,KCNJ3,HDAC4,ATP2B2,WWTR1,FGF12,THRB,ITPR1,CACNA1D,CACNA2D3,ANK2,CAMK2D,ADRA1B,PDE4D,RPS6KA2,GLP1R,RAMP3,CACNA2D1,CELF2,CACNB2,CTNNA3,KCNJ5,KCNQ1,NOX4,CACNA1C,RYR3,CACNG3,KCNJ12,MYL4,CACNG5,MAP2K6,SMAD7,TRPM4,SRC,EDN3,KCNE1"
